Temp,Humd,Label
27.0,26,1
27.0,26,1
27.0,26,1
27.9,26,1
27.9,26,1
27.9,26,1
27.9,26,1
27.9,26,1
27.9,26,1
27.9,26,1
27.9,26,1
27.1,28,1
27.1,28,1
27.1,28,1
27.1,28,1
27.3,27,1
27.3,27,1
27.3,27,1
27.3,27,1
27.3,27,1
27.3,27,1
27.3,27,1
27.3,27,1
26.5,27,1
26.5,27,1
26.5,27,1
26.5,27,1
26.6,27,1
26.6,27,1
26.6,27,1
26.6,27,1
26.6,27,1
26.6,27,1
26.6,27,1
26.6,27,1
26.8,27,1
26.8,27,1
26.8,27,1
26.8,27,1
26.4,27,1
26.4,27,1
26.4,27,1
26.4,27,1
26.4,27,1
26.4,27,1
26.4,27,1
26.4,27,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.3,26,1
26.3,26,1
26.3,26,1
26.3,26,1
26.3,26,1
26.3,26,1
26.3,26,1
26.3,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.0,26,1
26.0,26,1
26.0,26,1
26.0,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.0,26,1
26.0,26,1
26.0,26,1
26.0,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.2,26,1
26.2,26,1
26.2,26,1
26.2,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.6,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,27,1
26.5,27,1
26.5,27,1
26.5,27,1
26.3,27,1
26.3,27,1
26.3,27,1
26.3,27,1
26.3,27,1
26.3,27,1
26.3,27,1
26.3,27,1
26.0,27,1
26.0,27,1
26.0,27,1
26.0,27,1
26.7,26,1
26.7,26,1
26.7,26,1
26.7,26,1
26.7,26,1
26.7,26,1
26.7,26,1
26.7,26,1
26.2,26,1
26.2,26,1
26.2,26,1
26.2,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.4,26,1
26.0,26,1
26.0,26,1
26.0,26,1
26.0,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.9,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.5,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.1,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.8,26,1
26.4,28,1
26.4,28,1
26.4,28,1
26.4,28,1
26.4,28,1
26.4,28,1
26.4,28,1
26.4,28,1
26.4,28,1
26.4,28,1
26.4,28,1
26.4,28,1
26.6,72,1
